,Exposure Id,City_id,Type,City,Country,ISO3,Region,Name,Exposure Mean,Year,Pollutant,Pollutant Name,Region Name,Units
206,142389.0,11791.0,city,Cai Lậy,Vietnam,VNM,city,"Cai Lậy, Vietnam",18,2008.0,pm25,PM25,City,µg/m3
207,142390.0,11791.0,city,Cai Lậy,Vietnam,VNM,city,"Cai Lậy, Vietnam",16.3,2009.0,pm25,PM25,City,µg/m3
208,142391.0,11791.0,city,Cai Lậy,Vietnam,VNM,city,"Cai Lậy, Vietnam",20.2,2010.0,pm25,PM25,City,µg/m3
209,142392.0,11791.0,city,Cai Lậy,Vietnam,VNM,city,"Cai Lậy, Vietnam",20.4,2011.0,pm25,PM25,City,µg/m3
210,142393.0,11791.0,city,Cai Lậy,Vietnam,VNM,city,"Cai Lậy, Vietnam",16.3,2012.0,pm25,PM25,City,µg/m3
211,142394.0,11791.0,city,Cai Lậy,Vietnam,VNM,city,"Cai Lậy, Vietnam",20.3,2013.0,pm25,PM25,City,µg/m3
212,142395.0,11791.0,city,Cai Lậy,Vietnam,VNM,city,"Cai Lậy, Vietnam",17.9,2014.0,pm25,PM25,City,µg/m3
213,142396.0,11791.0,city,Cai Lậy,Vietnam,VNM,city,"Cai Lậy, Vietnam",21,2015.0,pm25,PM25,City,µg/m3
214,142397.0,11791.0,city,Cai Lậy,Vietnam,VNM,city,"Cai Lậy, Vietnam",16.9,2016.0,pm25,PM25,City,µg/m3
215,142398.0,11791.0,city,Cai Lậy,Vietnam,VNM,city,"Cai Lậy, Vietnam",17.8,2017.0,pm25,PM25,City,µg/m3
216,142399.0,11791.0,city,Cai Lậy,Vietnam,VNM,city,"Cai Lậy, Vietnam",20.4,2018.0,pm25,PM25,City,µg/m3
217,142400.0,11791.0,city,Cai Lậy,Vietnam,VNM,city,"Cai Lậy, Vietnam",20.4,2019.0,pm25,PM25,City,µg/m3
220,142421.0,11709.0,city,Cao Lanh,Vietnam,VNM,city,"Cao Lanh, Vietnam",14.3,2000.0,pm25,PM25,City,µg/m3
221,142422.0,11709.0,city,Cao Lanh,Vietnam,VNM,city,"Cao Lanh, Vietnam",12.6,2001.0,pm25,PM25,City,µg/m3
222,142423.0,11709.0,city,Cao Lanh,Vietnam,VNM,city,"Cao Lanh, Vietnam",15.4,2002.0,pm25,PM25,City,µg/m3
223,142424.0,11709.0,city,Cao Lanh,Vietnam,VNM,city,"Cao Lanh, Vietnam",15.7,2003.0,pm25,PM25,City,µg/m3
224,142425.0,11709.0,city,Cao Lanh,Vietnam,VNM,city,"Cao Lanh, Vietnam",19.1,2004.0,pm25,PM25,City,µg/m3
225,142426.0,11709.0,city,Cao Lanh,Vietnam,VNM,city,"Cao Lanh, Vietnam",17.8,2005.0,pm25,PM25,City,µg/m3
226,142427.0,11709.0,city,Cao Lanh,Vietnam,VNM,city,"Cao Lanh, Vietnam",17.8,2006.0,pm25,PM25,City,µg/m3
227,142428.0,11709.0,city,Cao Lanh,Vietnam,VNM,city,"Cao Lanh, Vietnam",17.9,2007.0,pm25,PM25,City,µg/m3
228,142429.0,11709.0,city,Cao Lanh,Vietnam,VNM,city,"Cao Lanh, Vietnam",16.8,2008.0,pm25,PM25,City,µg/m3
229,142430.0,11709.0,city,Cao Lanh,Vietnam,VNM,city,"Cao Lanh, Vietnam",15.8,2009.0,pm25,PM25,City,µg/m3
230,142431.0,11709.0,city,Cao Lanh,Vietnam,VNM,city,"Cao Lanh, Vietnam",19.3,2010.0,pm25,PM25,City,µg/m3
231,142432.0,11709.0,city,Cao Lanh,Vietnam,VNM,city,"Cao Lanh, Vietnam",19.4,2011.0,pm25,PM25,City,µg/m3
232,142433.0,11709.0,city,Cao Lanh,Vietnam,VNM,city,"Cao Lanh, Vietnam",16.3,2012.0,pm25,PM25,City,µg/m3
233,142434.0,11709.0,city,Cao Lanh,Vietnam,VNM,city,"Cao Lanh, Vietnam",20.4,2013.0,pm25,PM25,City,µg/m3
234,142435.0,11709.0,city,Cao Lanh,Vietnam,VNM,city,"Cao Lanh, Vietnam",18.4,2014.0,pm25,PM25,City,µg/m3
235,142436.0,11709.0,city,Cao Lanh,Vietnam,VNM,city,"Cao Lanh, Vietnam",20.7,2015.0,pm25,PM25,City,µg/m3
236,142437.0,11709.0,city,Cao Lanh,Vietnam,VNM,city,"Cao Lanh, Vietnam",16.1,2016.0,pm25,PM25,City,µg/m3
237,142438.0,11709.0,city,Cao Lanh,Vietnam,VNM,city,"Cao Lanh, Vietnam",19,2017.0,pm25,PM25,City,µg/m3
238,142439.0,11709.0,city,Cao Lanh,Vietnam,VNM,city,"Cao Lanh, Vietnam",20.4,2018.0,pm25,PM25,City,µg/m3
239,142440.0,11709.0,city,Cao Lanh,Vietnam,VNM,city,"Cao Lanh, Vietnam",20.1,2019.0,pm25,PM25,City,µg/m3
242,142441.0,11617.0,city,Chaudok City,Vietnam,VNM,city,"Chaudok City, Vietnam",12.8,2000.0,pm25,PM25,City,µg/m3
243,142442.0,11617.0,city,Chaudok City,Vietnam,VNM,city,"Chaudok City, Vietnam",11.8,2001.0,pm25,PM25,City,µg/m3
244,142443.0,11617.0,city,Chaudok City,Vietnam,VNM,city,"Chaudok City, Vietnam",14.5,2002.0,pm25,PM25,City,µg/m3
245,142444.0,11617.0,city,Chaudok City,Vietnam,VNM,city,"Chaudok City, Vietnam",14.3,2003.0,pm25,PM25,City,µg/m3
246,142445.0,11617.0,city,Chaudok City,Vietnam,VNM,city,"Chaudok City, Vietnam",18.3,2004.0,pm25,PM25,City,µg/m3
247,142446.0,11617.0,city,Chaudok City,Vietnam,VNM,city,"Chaudok City, Vietnam",16.3,2005.0,pm25,PM25,City,µg/m3
248,142447.0,11617.0,city,Chaudok City,Vietnam,VNM,city,"Chaudok City, Vietnam",17.1,2006.0,pm25,PM25,City,µg/m3
249,142448.0,11617.0,city,Chaudok City,Vietnam,VNM,city,"Chaudok City, Vietnam",16.1,2007.0,pm25,PM25,City,µg/m3
250,142449.0,11617.0,city,Chaudok City,Vietnam,VNM,city,"Chaudok City, Vietnam",15.6,2008.0,pm25,PM25,City,µg/m3
251,142450.0,11617.0,city,Chaudok City,Vietnam,VNM,city,"Chaudok City, Vietnam",14.1,2009.0,pm25,PM25,City,µg/m3
252,142451.0,11617.0,city,Chaudok City,Vietnam,VNM,city,"Chaudok City, Vietnam",15.9,2010.0,pm25,PM25,City,µg/m3
253,142452.0,11617.0,city,Chaudok City,Vietnam,VNM,city,"Chaudok City, Vietnam",16.7,2011.0,pm25,PM25,City,µg/m3
254,142453.0,11617.0,city,Chaudok City,Vietnam,VNM,city,"Chaudok City, Vietnam",13.9,2012.0,pm25,PM25,City,µg/m3
255,142454.0,11617.0,city,Chaudok City,Vietnam,VNM,city,"Chaudok City, Vietnam",19.1,2013.0,pm25,PM25,City,µg/m3
256,142455.0,11617.0,city,Chaudok City,Vietnam,VNM,city,"Chaudok City, Vietnam",17.4,2014.0,pm25,PM25,City,µg/m3
257,142456.0,11617.0,city,Chaudok City,Vietnam,VNM,city,"Chaudok City, Vietnam",18.9,2015.0,pm25,PM25,City,µg/m3
258,142457.0,11617.0,city,Chaudok City,Vietnam,VNM,city,"Chaudok City, Vietnam",14.6,2016.0,pm25,PM25,City,µg/m3
259,142458.0,11617.0,city,Chaudok City,Vietnam,VNM,city,"Chaudok City, Vietnam",18.2,2017.0,pm25,PM25,City,µg/m3
260,142459.0,11617.0,city,Chaudok City,Vietnam,VNM,city,"Chaudok City, Vietnam",19.4,2018.0,pm25,PM25,City,µg/m3
261,142460.0,11617.0,city,Chaudok City,Vietnam,VNM,city,"Chaudok City, Vietnam",18.3,2019.0,pm25,PM25,City,µg/m3
264,142341.0,11671.0,city,Ca Mau,Vietnam,VNM,city,"Ca Mau, Vietnam",9.5,2000.0,pm25,PM25,City,µg/m3
265,142342.0,11671.0,city,Ca Mau,Vietnam,VNM,city,"Ca Mau, Vietnam",7.6,2001.0,pm25,PM25,City,µg/m3
266,142343.0,11671.0,city,Ca Mau,Vietnam,VNM,city,"Ca Mau, Vietnam",10.3,2002.0,pm25,PM25,City,µg/m3
267,142344.0,11671.0,city,Ca Mau,Vietnam,VNM,city,"Ca Mau, Vietnam",9.6,2003.0,pm25,PM25,City,µg/m3
268,142345.0,11671.0,city,Ca Mau,Vietnam,VNM,city,"Ca Mau, Vietnam",12.5,2004.0,pm25,PM25,City,µg/m3
269,142346.0,11671.0,city,Ca Mau,Vietnam,VNM,city,"Ca Mau, Vietnam",11.8,2005.0,pm25,PM25,City,µg/m3
270,142347.0,11671.0,city,Ca Mau,Vietnam,VNM,city,"Ca Mau, Vietnam",11.8,2006.0,pm25,PM25,City,µg/m3
271,142348.0,11671.0,city,Ca Mau,Vietnam,VNM,city,"Ca Mau, Vietnam",10.9,2007.0,pm25,PM25,City,µg/m3
272,142349.0,11671.0,city,Ca Mau,Vietnam,VNM,city,"Ca Mau, Vietnam",9.4,2008.0,pm25,PM25,City,µg/m3
273,142350.0,11671.0,city,Ca Mau,Vietnam,VNM,city,"Ca Mau, Vietnam",9.8,2009.0,pm25,PM25,City,µg/m3
274,142351.0,11671.0,city,Ca Mau,Vietnam,VNM,city,"Ca Mau, Vietnam",9.5,2010.0,pm25,PM25,City,µg/m3
275,142352.0,11671.0,city,Ca Mau,Vietnam,VNM,city,"Ca Mau, Vietnam",11.2,2011.0,pm25,PM25,City,µg/m3
276,142353.0,11671.0,city,Ca Mau,Vietnam,VNM,city,"Ca Mau, Vietnam",10.2,2012.0,pm25,PM25,City,µg/m3
277,142354.0,11671.0,city,Ca Mau,Vietnam,VNM,city,"Ca Mau, Vietnam",12.2,2013.0,pm25,PM25,City,µg/m3
278,142355.0,11671.0,city,Ca Mau,Vietnam,VNM,city,"Ca Mau, Vietnam",12,2014.0,pm25,PM25,City,µg/m3
279,142356.0,11671.0,city,Ca Mau,Vietnam,VNM,city,"Ca Mau, Vietnam",14.9,2015.0,pm25,PM25,City,µg/m3
280,142357.0,11671.0,city,Ca Mau,Vietnam,VNM,city,"Ca Mau, Vietnam",9.5,2016.0,pm25,PM25,City,µg/m3
281,142358.0,11671.0,city,Ca Mau,Vietnam,VNM,city,"Ca Mau, Vietnam",14.4,2017.0,pm25,PM25,City,µg/m3
282,142359.0,11671.0,city,Ca Mau,Vietnam,VNM,city,"Ca Mau, Vietnam",14.1,2018.0,pm25,PM25,City,µg/m3
283,142360.0,11671.0,city,Ca Mau,Vietnam,VNM,city,"Ca Mau, Vietnam",16.1,2019.0,pm25,PM25,City,µg/m3
286,142361.0,11771.0,city,Cai Be,Vietnam,VNM,city,"Cai Be, Vietnam",14.6,2000.0,pm25,PM25,City,µg/m3
287,142362.0,11771.0,city,Cai Be,Vietnam,VNM,city,"Cai Be, Vietnam",12.3,2001.0,pm25,PM25,City,µg/m3
288,142363.0,11771.0,city,Cai Be,Vietnam,VNM,city,"Cai Be, Vietnam",15.6,2002.0,pm25,PM25,City,µg/m3
289,142364.0,11771.0,city,Cai Be,Vietnam,VNM,city,"Cai Be, Vietnam",15.4,2003.0,pm25,PM25,City,µg/m3
290,142365.0,11771.0,city,Cai Be,Vietnam,VNM,city,"Cai Be, Vietnam",18.1,2004.0,pm25,PM25,City,µg/m3
291,142366.0,11771.0,city,Cai Be,Vietnam,VNM,city,"Cai Be, Vietnam",18.1,2005.0,pm25,PM25,City,µg/m3
292,142367.0,11771.0,city,Cai Be,Vietnam,VNM,city,"Cai Be, Vietnam",17.6,2006.0,pm25,PM25,City,µg/m3
293,142368.0,11771.0,city,Cai Be,Vietnam,VNM,city,"Cai Be, Vietnam",18,2007.0,pm25,PM25,City,µg/m3
294,142369.0,11771.0,city,Cai Be,Vietnam,VNM,city,"Cai Be, Vietnam",17.3,2008.0,pm25,PM25,City,µg/m3
295,142370.0,11771.0,city,Cai Be,Vietnam,VNM,city,"Cai Be, Vietnam",15.6,2009.0,pm25,PM25,City,µg/m3
296,142371.0,11771.0,city,Cai Be,Vietnam,VNM,city,"Cai Be, Vietnam",19.2,2010.0,pm25,PM25,City,µg/m3
297,142372.0,11771.0,city,Cai Be,Vietnam,VNM,city,"Cai Be, Vietnam",19.9,2011.0,pm25,PM25,City,µg/m3
298,142373.0,11771.0,city,Cai Be,Vietnam,VNM,city,"Cai Be, Vietnam",15.5,2012.0,pm25,PM25,City,µg/m3
299,142374.0,11771.0,city,Cai Be,Vietnam,VNM,city,"Cai Be, Vietnam",19.4,2013.0,pm25,PM25,City,µg/m3
300,142375.0,11771.0,city,Cai Be,Vietnam,VNM,city,"Cai Be, Vietnam",17.5,2014.0,pm25,PM25,City,µg/m3
301,142376.0,11771.0,city,Cai Be,Vietnam,VNM,city,"Cai Be, Vietnam",22.4,2015.0,pm25,PM25,City,µg/m3
302,142377.0,11771.0,city,Cai Be,Vietnam,VNM,city,"Cai Be, Vietnam",16.7,2016.0,pm25,PM25,City,µg/m3
303,142378.0,11771.0,city,Cai Be,Vietnam,VNM,city,"Cai Be, Vietnam",18.6,2017.0,pm25,PM25,City,µg/m3
304,142379.0,11771.0,city,Cai Be,Vietnam,VNM,city,"Cai Be, Vietnam",20.2,2018.0,pm25,PM25,City,µg/m3
305,142380.0,11771.0,city,Cai Be,Vietnam,VNM,city,"Cai Be, Vietnam",20.1,2019.0,pm25,PM25,City,µg/m3
308,142401.0,11731.0,city,Can Tho,Vietnam,VNM,city,"Can Tho, Vietnam",12.9,2000.0,pm25,PM25,City,µg/m3
309,142402.0,11731.0,city,Can Tho,Vietnam,VNM,city,"Can Tho, Vietnam",11,2001.0,pm25,PM25,City,µg/m3
310,142403.0,11731.0,city,Can Tho,Vietnam,VNM,city,"Can Tho, Vietnam",15,2002.0,pm25,PM25,City,µg/m3
311,142404.0,11731.0,city,Can Tho,Vietnam,VNM,city,"Can Tho, Vietnam",13.6,2003.0,pm25,PM25,City,µg/m3
312,142405.0,11731.0,city,Can Tho,Vietnam,VNM,city,"Can Tho, Vietnam",17.8,2004.0,pm25,PM25,City,µg/m3
313,142406.0,11731.0,city,Can Tho,Vietnam,VNM,city,"Can Tho, Vietnam",16.7,2005.0,pm25,PM25,City,µg/m3
314,142407.0,11731.0,city,Can Tho,Vietnam,VNM,city,"Can Tho, Vietnam",15.8,2006.0,pm25,PM25,City,µg/m3
315,142408.0,11731.0,city,Can Tho,Vietnam,VNM,city,"Can Tho, Vietnam",16.8,2007.0,pm25,PM25,City,µg/m3
316,142409.0,11731.0,city,Can Tho,Vietnam,VNM,city,"Can Tho, Vietnam",15.1,2008.0,pm25,PM25,City,µg/m3
317,142410.0,11731.0,city,Can Tho,Vietnam,VNM,city,"Can Tho, Vietnam",14.2,2009.0,pm25,PM25,City,µg/m3
318,142411.0,11731.0,city,Can Tho,Vietnam,VNM,city,"Can Tho, Vietnam",17.2,2010.0,pm25,PM25,City,µg/m3
319,142412.0,11731.0,city,Can Tho,Vietnam,VNM,city,"Can Tho, Vietnam",17.3,2011.0,pm25,PM25,City,µg/m3
320,142413.0,11731.0,city,Can Tho,Vietnam,VNM,city,"Can Tho, Vietnam",14.8,2012.0,pm25,PM25,City,µg/m3
321,142414.0,11731.0,city,Can Tho,Vietnam,VNM,city,"Can Tho, Vietnam",18.5,2013.0,pm25,PM25,City,µg/m3
322,142415.0,11731.0,city,Can Tho,Vietnam,VNM,city,"Can Tho, Vietnam",16.8,2014.0,pm25,PM25,City,µg/m3
323,142416.0,11731.0,city,Can Tho,Vietnam,VNM,city,"Can Tho, Vietnam",19.1,2015.0,pm25,PM25,City,µg/m3
324,142417.0,11731.0,city,Can Tho,Vietnam,VNM,city,"Can Tho, Vietnam",14.1,2016.0,pm25,PM25,City,µg/m3
325,142418.0,11731.0,city,Can Tho,Vietnam,VNM,city,"Can Tho, Vietnam",18.2,2017.0,pm25,PM25,City,µg/m3
326,142419.0,11731.0,city,Can Tho,Vietnam,VNM,city,"Can Tho, Vietnam",18.7,2018.0,pm25,PM25,City,µg/m3
327,142420.0,11731.0,city,Can Tho,Vietnam,VNM,city,"Can Tho, Vietnam",18.7,2019.0,pm25,PM25,City,µg/m3
330,142461.0,11415.0,city,Cẩm Phả,Vietnam,VNM,city,"Cẩm Phả, Vietnam",1.4,2000.0,pm25,PM25,City,µg/m3
331,142462.0,11415.0,city,Cẩm Phả,Vietnam,VNM,city,"Cẩm Phả, Vietnam",1.9,2001.0,pm25,PM25,City,µg/m3
332,142463.0,11415.0,city,Cẩm Phả,Vietnam,VNM,city,"Cẩm Phả, Vietnam",1.7,2002.0,pm25,PM25,City,µg/m3
333,142464.0,11415.0,city,Cẩm Phả,Vietnam,VNM,city,"Cẩm Phả, Vietnam",1.5,2003.0,pm25,PM25,City,µg/m3
334,142465.0,11415.0,city,Cẩm Phả,Vietnam,VNM,city,"Cẩm Phả, Vietnam",1.7,2004.0,pm25,PM25,City,µg/m3
335,142466.0,11415.0,city,Cẩm Phả,Vietnam,VNM,city,"Cẩm Phả, Vietnam",1.6,2005.0,pm25,PM25,City,µg/m3
336,142467.0,11415.0,city,Cẩm Phả,Vietnam,VNM,city,"Cẩm Phả, Vietnam",1.8,2006.0,pm25,PM25,City,µg/m3
337,142468.0,11415.0,city,Cẩm Phả,Vietnam,VNM,city,"Cẩm Phả, Vietnam",2,2007.0,pm25,PM25,City,µg/m3
338,142469.0,11415.0,city,Cẩm Phả,Vietnam,VNM,city,"Cẩm Phả, Vietnam",2,2008.0,pm25,PM25,City,µg/m3
339,142470.0,11415.0,city,Cẩm Phả,Vietnam,VNM,city,"Cẩm Phả, Vietnam",1.8,2009.0,pm25,PM25,City,µg/m3
340,142471.0,11415.0,city,Cẩm Phả,Vietnam,VNM,city,"Cẩm Phả, Vietnam",1.7,2010.0,pm25,PM25,City,µg/m3
341,142472.0,11415.0,city,Cẩm Phả,Vietnam,VNM,city,"Cẩm Phả, Vietnam",2.2,2011.0,pm25,PM25,City,µg/m3
342,142473.0,11415.0,city,Cẩm Phả,Vietnam,VNM,city,"Cẩm Phả, Vietnam",2.3,2012.0,pm25,PM25,City,µg/m3
343,142474.0,11415.0,city,Cẩm Phả,Vietnam,VNM,city,"Cẩm Phả, Vietnam",2.2,2013.0,pm25,PM25,City,µg/m3
344,142475.0,11415.0,city,Cẩm Phả,Vietnam,VNM,city,"Cẩm Phả, Vietnam",2.2,2014.0,pm25,PM25,City,µg/m3
345,142476.0,11415.0,city,Cẩm Phả,Vietnam,VNM,city,"Cẩm Phả, Vietnam",1.9,2015.0,pm25,PM25,City,µg/m3
346,142477.0,11415.0,city,Cẩm Phả,Vietnam,VNM,city,"Cẩm Phả, Vietnam",1.9,2016.0,pm25,PM25,City,µg/m3
347,142478.0,11415.0,city,Cẩm Phả,Vietnam,VNM,city,"Cẩm Phả, Vietnam",1.7,2017.0,pm25,PM25,City,µg/m3
348,142479.0,11415.0,city,Cẩm Phả,Vietnam,VNM,city,"Cẩm Phả, Vietnam",1.6,2018.0,pm25,PM25,City,µg/m3
349,142480.0,11415.0,city,Cẩm Phả,Vietnam,VNM,city,"Cẩm Phả, Vietnam",1.8,2019.0,pm25,PM25,City,µg/m3
352,142481.0,11313.0,city,Cổ Lễ,Vietnam,VNM,city,"Cổ Lễ, Vietnam",35.5,2000.0,pm25,PM25,City,µg/m3
353,142482.0,11313.0,city,Cổ Lễ,Vietnam,VNM,city,"Cổ Lễ, Vietnam",33.5,2001.0,pm25,PM25,City,µg/m3
354,142483.0,11313.0,city,Cổ Lễ,Vietnam,VNM,city,"Cổ Lễ, Vietnam",33.5,2002.0,pm25,PM25,City,µg/m3
355,142484.0,11313.0,city,Cổ Lễ,Vietnam,VNM,city,"Cổ Lễ, Vietnam",31,2003.0,pm25,PM25,City,µg/m3
356,142485.0,11313.0,city,Cổ Lễ,Vietnam,VNM,city,"Cổ Lễ, Vietnam",37.5,2004.0,pm25,PM25,City,µg/m3
357,142486.0,11313.0,city,Cổ Lễ,Vietnam,VNM,city,"Cổ Lễ, Vietnam",36.3,2005.0,pm25,PM25,City,µg/m3
358,142487.0,11313.0,city,Cổ Lễ,Vietnam,VNM,city,"Cổ Lễ, Vietnam",39.2,2006.0,pm25,PM25,City,µg/m3
359,142488.0,11313.0,city,Cổ Lễ,Vietnam,VNM,city,"Cổ Lễ, Vietnam",44.9,2007.0,pm25,PM25,City,µg/m3
360,142489.0,11313.0,city,Cổ Lễ,Vietnam,VNM,city,"Cổ Lễ, Vietnam",42.7,2008.0,pm25,PM25,City,µg/m3
361,142490.0,11313.0,city,Cổ Lễ,Vietnam,VNM,city,"Cổ Lễ, Vietnam",33,2009.0,pm25,PM25,City,µg/m3
362,142491.0,11313.0,city,Cổ Lễ,Vietnam,VNM,city,"Cổ Lễ, Vietnam",39.3,2010.0,pm25,PM25,City,µg/m3
363,142492.0,11313.0,city,Cổ Lễ,Vietnam,VNM,city,"Cổ Lễ, Vietnam",47.5,2011.0,pm25,PM25,City,µg/m3
364,142493.0,11313.0,city,Cổ Lễ,Vietnam,VNM,city,"Cổ Lễ, Vietnam",41.1,2012.0,pm25,PM25,City,µg/m3
365,142494.0,11313.0,city,Cổ Lễ,Vietnam,VNM,city,"Cổ Lễ, Vietnam",42.6,2013.0,pm25,PM25,City,µg/m3
366,142495.0,11313.0,city,Cổ Lễ,Vietnam,VNM,city,"Cổ Lễ, Vietnam",39.7,2014.0,pm25,PM25,City,µg/m3
367,142496.0,11313.0,city,Cổ Lễ,Vietnam,VNM,city,"Cổ Lễ, Vietnam",32.9,2015.0,pm25,PM25,City,µg/m3
368,142497.0,11313.0,city,Cổ Lễ,Vietnam,VNM,city,"Cổ Lễ, Vietnam",36,2016.0,pm25,PM25,City,µg/m3
369,142498.0,11313.0,city,Cổ Lễ,Vietnam,VNM,city,"Cổ Lễ, Vietnam",32.9,2017.0,pm25,PM25,City,µg/m3
370,142499.0,11313.0,city,Cổ Lễ,Vietnam,VNM,city,"Cổ Lễ, Vietnam",33.2,2018.0,pm25,PM25,City,µg/m3
371,142500.0,11313.0,city,Cổ Lễ,Vietnam,VNM,city,"Cổ Lễ, Vietnam",37.8,2019.0,pm25,PM25,City,µg/m3
374,142501.0,11841.0,city,Củ Chi,Vietnam,VNM,city,"Củ Chi, Vietnam",15.4,2000.0,pm25,PM25,City,µg/m3
375,142502.0,11841.0,city,Củ Chi,Vietnam,VNM,city,"Củ Chi, Vietnam",13.6,2001.0,pm25,PM25,City,µg/m3
376,142503.0,11841.0,city,Củ Chi,Vietnam,VNM,city,"Củ Chi, Vietnam",16.4,2002.0,pm25,PM25,City,µg/m3
377,142504.0,11841.0,city,Củ Chi,Vietnam,VNM,city,"Củ Chi, Vietnam",16.4,2003.0,pm25,PM25,City,µg/m3
378,142505.0,11841.0,city,Củ Chi,Vietnam,VNM,city,"Củ Chi, Vietnam",19.6,2004.0,pm25,PM25,City,µg/m3
379,142506.0,11841.0,city,Củ Chi,Vietnam,VNM,city,"Củ Chi, Vietnam",18.8,2005.0,pm25,PM25,City,µg/m3
380,142507.0,11841.0,city,Củ Chi,Vietnam,VNM,city,"Củ Chi, Vietnam",18.6,2006.0,pm25,PM25,City,µg/m3
381,142508.0,11841.0,city,Củ Chi,Vietnam,VNM,city,"Củ Chi, Vietnam",19.3,2007.0,pm25,PM25,City,µg/m3
382,142509.0,11841.0,city,Củ Chi,Vietnam,VNM,city,"Củ Chi, Vietnam",18.7,2008.0,pm25,PM25,City,µg/m3
383,142510.0,11841.0,city,Củ Chi,Vietnam,VNM,city,"Củ Chi, Vietnam",17,2009.0,pm25,PM25,City,µg/m3
384,142511.0,11841.0,city,Củ Chi,Vietnam,VNM,city,"Củ Chi, Vietnam",21.3,2010.0,pm25,PM25,City,µg/m3
385,142512.0,11841.0,city,Củ Chi,Vietnam,VNM,city,"Củ Chi, Vietnam",21.2,2011.0,pm25,PM25,City,µg/m3
386,142513.0,11841.0,city,Củ Chi,Vietnam,VNM,city,"Củ Chi, Vietnam",17.4,2012.0,pm25,PM25,City,µg/m3
387,142514.0,11841.0,city,Củ Chi,Vietnam,VNM,city,"Củ Chi, Vietnam",21.1,2013.0,pm25,PM25,City,µg/m3
388,142515.0,11841.0,city,Củ Chi,Vietnam,VNM,city,"Củ Chi, Vietnam",18.5,2014.0,pm25,PM25,City,µg/m3
389,142516.0,11841.0,city,Củ Chi,Vietnam,VNM,city,"Củ Chi, Vietnam",18.3,2015.0,pm25,PM25,City,µg/m3
390,142517.0,11841.0,city,Củ Chi,Vietnam,VNM,city,"Củ Chi, Vietnam",18,2016.0,pm25,PM25,City,µg/m3
391,142518.0,11841.0,city,Củ Chi,Vietnam,VNM,city,"Củ Chi, Vietnam",19.3,2017.0,pm25,PM25,City,µg/m3
392,142519.0,11841.0,city,Củ Chi,Vietnam,VNM,city,"Củ Chi, Vietnam",20.1,2018.0,pm25,PM25,City,µg/m3
393,142520.0,11841.0,city,Củ Chi,Vietnam,VNM,city,"Củ Chi, Vietnam",20.9,2019.0,pm25,PM25,City,µg/m3
396,142561.0,11296.0,city,Diễn Châu,Vietnam,VNM,city,"Diễn Châu, Vietnam",28.1,2000.0,pm25,PM25,City,µg/m3
397,142562.0,11296.0,city,Diễn Châu,Vietnam,VNM,city,"Diễn Châu, Vietnam",24.2,2001.0,pm25,PM25,City,µg/m3
398,142563.0,11296.0,city,Diễn Châu,Vietnam,VNM,city,"Diễn Châu, Vietnam",24.1,2002.0,pm25,PM25,City,µg/m3
399,142564.0,11296.0,city,Diễn Châu,Vietnam,VNM,city,"Diễn Châu, Vietnam",22.8,2003.0,pm25,PM25,City,µg/m3
400,142565.0,11296.0,city,Diễn Châu,Vietnam,VNM,city,"Diễn Châu, Vietnam",28.1,2004.0,pm25,PM25,City,µg/m3
401,142566.0,11296.0,city,Diễn Châu,Vietnam,VNM,city,"Diễn Châu, Vietnam",26.9,2005.0,pm25,PM25,City,µg/m3
402,142567.0,11296.0,city,Diễn Châu,Vietnam,VNM,city,"Diễn Châu, Vietnam",26.9,2006.0,pm25,PM25,City,µg/m3
403,142568.0,11296.0,city,Diễn Châu,Vietnam,VNM,city,"Diễn Châu, Vietnam",31.9,2007.0,pm25,PM25,City,µg/m3
404,142569.0,11296.0,city,Diễn Châu,Vietnam,VNM,city,"Diễn Châu, Vietnam",28.4,2008.0,pm25,PM25,City,µg/m3
405,142570.0,11296.0,city,Diễn Châu,Vietnam,VNM,city,"Diễn Châu, Vietnam",25.3,2009.0,pm25,PM25,City,µg/m3
406,142571.0,11296.0,city,Diễn Châu,Vietnam,VNM,city,"Diễn Châu, Vietnam",28.4,2010.0,pm25,PM25,City,µg/m3
407,142572.0,11296.0,city,Diễn Châu,Vietnam,VNM,city,"Diễn Châu, Vietnam",31.2,2011.0,pm25,PM25,City,µg/m3
408,142573.0,11296.0,city,Diễn Châu,Vietnam,VNM,city,"Diễn Châu, Vietnam",27.2,2012.0,pm25,PM25,City,µg/m3
409,142574.0,11296.0,city,Diễn Châu,Vietnam,VNM,city,"Diễn Châu, Vietnam",30.9,2013.0,pm25,PM25,City,µg/m3
410,142575.0,11296.0,city,Diễn Châu,Vietnam,VNM,city,"Diễn Châu, Vietnam",26.8,2014.0,pm25,PM25,City,µg/m3
411,142576.0,11296.0,city,Diễn Châu,Vietnam,VNM,city,"Diễn Châu, Vietnam",25.8,2015.0,pm25,PM25,City,µg/m3
412,142577.0,11296.0,city,Diễn Châu,Vietnam,VNM,city,"Diễn Châu, Vietnam",28.8,2016.0,pm25,PM25,City,µg/m3
413,142578.0,11296.0,city,Diễn Châu,Vietnam,VNM,city,"Diễn Châu, Vietnam",25.3,2017.0,pm25,PM25,City,µg/m3
414,142579.0,11296.0,city,Diễn Châu,Vietnam,VNM,city,"Diễn Châu, Vietnam",26.5,2018.0,pm25,PM25,City,µg/m3
